Wall time,Step,Value
1619362890.8182852,0,0.5784279704093933
1619362896.406707,0,0.4334344267845154
1619362903.577111,0,0.47540780901908875
1619362909.5696542,0,0.3767189681529999
1619362910.133219,0,0.44895902276039124
1619362916.519031,0,0.2759615480899811
1619362931.3248384,0,0.30497536063194275
1619362933.0531685,0,0.2749355137348175
1619362947.8599737,0,0.34502434730529785
1619363040.9825604,1,0.316353440284729
1619363047.433184,1,0.30108964443206787
1619363052.9986098,1,0.24323925375938416
1619363053.7832222,1,0.24260947108268738
1619363060.431854,1,0.24429254233837128
1619363062.1533165,1,0.2543413043022156
1619363071.2990158,1,0.20826932787895203
1619363072.142297,1,0.2684759199619293
1619363119.599169,2,0.1795838475227356
1619363123.0309992,2,0.25364920496940613
1619363142.7739985,2,0.1770501434803009
1619363148.6112766,2,0.2386738657951355
1619363152.9770374,2,0.1763080358505249
1619363199.2999065,3,0.22599832713603973
1619363207.2280197,3,0.1741963028907776
1619363212.580432,3,0.20256800949573517
1619363212.888027,3,0.1641845852136612
1619363214.421272,3,0.19555604457855225
1619363214.8543632,3,0.20161107182502747
1619363219.9718752,3,0.1234484314918518
1619363220.8071804,3,0.19792981445789337
1619363226.700163,3,0.1800166219472885
1619363240.184792,3,0.1524135023355484
1619363296.344264,4,0.09975318610668182
1619363301.9525504,4,0.15776853263378143
1619363302.2572565,4,0.13268378376960754
1619363313.423999,4,0.11289376020431519
1619363316.7752802,4,0.13005796074867249
1619363320.7925746,4,0.13203021883964539
1619363372.2905934,5,0.16469302773475647
1619363379.317628,5,0.10608039796352386
1619363390.2813144,5,0.1521390676498413
1619363474.4385083,5,0.09112656116485596
1619363560.5878766,5,0.09088693559169769
1619363830.2684824,6,0.09671670198440552
1619363926.928533,6,0.10104130953550339
1619364025.3637593,6,0.07762879133224487
1619364027.5959368,6,0.12326416373252869
1619364056.1619937,6,0.07961079478263855
1619364135.739371,6,0.11858712136745453
1619364578.3648155,6,0.09205837547779083
1619364874.934973,7,0.07988778501749039
1619365424.4255471,7,0.05935218930244446
1619365582.5079348,7,0.06259910017251968
1619366000.1375742,8,0.09712758660316467
1619366161.9754117,8,0.09070829302072525
1619366200.873942,8,0.1103837788105011
1619366203.1021726,8,0.06421127915382385
1619366324.7710161,8,0.0755009651184082
1619367273.7519262,9,0.07004640251398087
1619367278.347953,9,0.07375188171863556
1619367388.0777326,9,0.09547224640846252
1619367600.0776355,9,0.10867559909820557
1619367801.9846005,9,0.13694706559181213
1619367821.7659059,9,0.11369065195322037
1619368172.3594904,10,0.06389156728982925
1619368214.7031758,10,0.08868567645549774
1619368367.0690475,10,0.08075811713933945
1619368498.995833,10,0.08585698902606964
1619368710.2505817,10,0.06334136426448822
1619368781.205114,10,0.07343550026416779
1619369046.4803298,11,0.07321220636367798
1619369171.392838,11,0.08151556551456451
1619369260.0470133,11,0.09712009876966476
1619369278.5901885,11,0.087056964635849
1619369434.9964604,11,0.08959612250328064
1619369444.728893,11,0.1102382093667984
1619369640.002405,12,0.07648085057735443
1619369653.8746355,12,0.09057556837797165
1619369826.5745306,12,0.04588001221418381
1619370050.076836,13,0.07906225323677063
1619370082.7421877,13,0.07999876141548157
1619370326.0529885,13,0.08671830594539642
1619370339.581532,13,0.09395276010036469
1619370659.3301997,14,0.0640643984079361
1619370859.9932585,14,0.08328458666801453
1619370947.9132085,14,0.060624945908784866
1619371136.3912036,14,0.1184120625257492
1619371263.08466,14,0.06051752716302872
1619371351.1452,15,0.056974876672029495
1619371433.6287372,15,0.0761377289891243
1619371548.6370244,15,0.06035847216844559
1619372146.2833226,15,0.08056352287530899
1619372189.6652918,15,0.09400273114442825
1619372499.7127664,16,0.07057534158229828
1619372745.8511236,16,0.059085648506879807
1619373268.6217716,16,0.06812915205955505
1619373338.0004172,16,0.06389180570840836
1619373718.145539,17,0.04083289951086044
1619373746.4680593,17,0.048322685062885284
1619374047.579766,17,0.07260822504758835
1619374223.0916526,17,0.0684623271226883
1619374563.8517387,18,0.07265985757112503
1619374665.503325,18,0.06247206777334213
1619375316.5764623,18,0.07544916868209839
1619375656.2586455,19,0.05244556814432144
1619375665.147494,19,0.06985397636890411
1619375711.060204,19,0.05935431644320488
1619375796.2619424,19,0.04184555634856224
1619376602.2572722,19,0.06864447146654129
1619376636.3910859,19,0.05211498588323593
1619376823.3849995,20,0.06465497612953186
1619377245.4569824,20,0.04140316694974899
1619377455.0870082,20,0.06623402237892151
1619377767.0872135,20,0.03778158873319626
1619377951.7534773,21,0.08886485546827316
1619378309.353953,21,0.07026872783899307
1619378322.5544422,21,0.08169236034154892
1619378351.4705389,21,0.07821884006261826
1619378708.7117212,21,0.03885791823267937
1619378733.8004603,21,0.06096894294023514
1619378900.14225,21,0.04437904432415962
