Wall time,Step,Value
1619436395.8455145,0,2.0287466049194336
1619436400.235261,0,2.1115798950195312
1619436406.5152907,0,1.9520686864852905
1619436411.826698,0,1.9293694496154785
1619436412.248489,0,1.7815040349960327
1619436415.6696763,0,1.9975680112838745
1619436418.6065915,0,1.8313063383102417
1619436418.7784293,0,1.8694992065429688
1619436419.4657938,0,1.9089086055755615
1619436469.9400914,1,1.6495537757873535
1619436475.4077535,1,1.5527215003967285
1619436479.1413798,1,1.6774296760559082
1619436479.735011,1,1.6773985624313354
1619436483.9529197,1,1.5324835777282715
1619436485.093315,1,1.5838209390640259
1619436490.9358976,1,1.6841672658920288
1619436491.623264,1,1.5903759002685547
1619436535.1302025,2,1.5590976476669312
1619436537.6609466,2,1.536895513534546
1619436553.7046204,2,1.3411307334899902
1619436558.4536746,2,1.294867992401123
1619436561.874861,2,1.365678071975708
1619436568.8265996,2,1.190964937210083
1619436612.3804069,3,1.1249334812164307
1619436617.4262698,3,1.0377494096755981
1619436617.707469,3,1.117160677909851
1619436618.9884634,3,1.0025112628936768
1619436619.3321407,3,1.1142817735671997
1619436623.7375205,3,1.2178467512130737
1619436624.3467648,3,1.0838634967803955
1619436628.2991009,3,1.0808480978012085
1619436638.8594923,3,1.169152855873108
1619436687.8497133,4,1.0125616788864136
1619436691.7551851,4,0.9140291213989258
1619436692.0363796,4,0.936250627040863
1619436701.7844326,4,1.1930071115493774
1619436704.8306987,4,1.1216888427734375
1619436708.486222,4,1.1203075647354126
1619436755.3987281,5,1.079052448272705
1619436760.8663838,5,0.9133249521255493
1619436770.2082708,5,0.8800896406173706
1619436776.0039866,5,1.0097099542617798
1619436780.0812979,5,0.8421421051025391
1619436823.8225675,6,1.000075101852417
1619436828.1186082,6,0.7428362965583801
1619436832.6176898,6,0.8474146127700806
1619436832.7114158,6,0.7233842015266418
1619436833.7893221,6,0.7983231544494629
1619436836.8668368,6,0.7747138738632202
1619436850.8640444,6,0.8242219090461731
1619436855.8474205,6,0.6973565220832825
1619436912.5079834,7,0.8223288059234619
1619436918.9129539,7,0.680766224861145
1619436965.9504385,8,0.7190057635307312
1619436972.261678,8,0.6667729616165161
1619436973.6832778,8,0.6846793293952942
1619436973.7770002,8,0.7885612845420837
1619436978.9947124,8,0.6756058931350708
1619437043.2943857,9,0.7216029167175293
1619437043.4662144,9,0.6989819407463074
1619437047.9965577,9,0.5884134769439697
1619437054.4171536,9,0.674527108669281
1619437061.0095837,9,0.7809335589408875
1619437061.665727,9,0.6713031530380249
1619437107.6721509,10,0.6733734607696533
1619437110.2341352,10,0.5870131850242615
1619437117.4826837,10,0.6049840450286865
1619437123.0128305,10,0.7728310227394104
1619437131.8860595,10,0.6657230854034424
1619437135.135417,10,0.6374343633651733
1619437178.6423662,11,0.6760023832321167
1619437186.2033472,11,0.8553922772407532
1619437194.7016418,11,0.7258930206298828
1619437196.2326062,11,0.5609204173088074
1619437210.8234255,11,0.5782650709152222
1619437211.557657,11,0.5901444554328918
1619437257.439121,12,0.6543241739273071
1619437258.7357314,12,0.6497605443000793
1619437274.2638845,12,0.6723974347114563
1619437322.3480396,13,0.6880550980567932
1619437324.87878,13,0.4792329668998718
1619437344.1718001,13,0.4551941454410553
1619437345.4527943,13,0.46809810400009155
1619437398.8640075,14,0.5744006037712097
1619437410.6897871,14,0.6494826674461365
1619437414.657729,14,0.6679417490959167
1619437422.437426,14,0.564659833908081
1619437427.5301588,14,0.6576297283172607
1619437428.1862767,14,0.5656435489654541
1619437467.365956,15,0.5010238885879517
1619437474.88008,15,0.4906924068927765
1619437494.079375,15,0.6133193969726562
1619437495.79778,15,0.5302972793579102
1619437537.8675056,16,0.47396817803382874
1619437545.709689,16,0.5118754506111145
1619437562.4719708,16,0.5129629969596863
1619437564.830875,16,0.5362380146980286
1619437606.4788098,17,0.42164647579193115
1619437607.4786067,17,0.3759258985519409
1619437619.3981028,17,0.509443998336792
1619437628.5837684,17,0.4955185055732727
1619437677.5896118,18,0.47761836647987366
1619437681.3544803,18,0.5720033645629883
1619437702.1315892,18,0.5232413411140442
1619437744.9667826,19,0.49167439341545105
1619437745.2479773,19,0.4320443570613861
1619437746.5914576,19,0.38152870535850525
1619437749.5439937,19,0.6153953075408936
1619437773.429849,19,0.4597574472427368
1619437774.2421901,19,0.5299832820892334
1619437812.765745,20,0.4449937343597412
1619437825.5444453,20,0.2911461889743805
1619437831.5744894,20,0.4609551429748535
1619437840.8382657,20,0.4801960587501526
1619437878.7057054,21,0.6057603359222412
1619437890.2033634,21,0.5766705274581909
1619437890.6252007,21,0.4112319350242615
1619437891.359383,21,0.5036059021949768
1619437901.0449955,21,0.45234209299087524
1619437901.8573332,21,0.30273106694221497
1619437909.3089697,21,0.525977611541748
1619437965.547749,22,0.48540011048316956
1619437969.6094332,22,0.434798926115036
1619437970.1718278,22,0.543574333190918
1619437974.8583922,22,0.5418232083320618
1619438031.0815327,23,0.4318861961364746
1619438082.6649833,24,0.3935241103172302
1619438089.491748,24,0.3987707495689392
1619438090.569655,24,0.3996003270149231
1619438099.833432,24,0.43966078758239746
