Wall time,Step,Value
1619404202.5703547,0,10.9038667678833
1619404209.7640424,0,2.880134344100952
1619404219.8446016,0,2.699556589126587
1619404228.6444142,0,2.3154447078704834
1619404229.354078,0,2.190044641494751
1619404234.8908186,0,2.4167559146881104
1619404239.1555305,0,2.306739091873169
1619404239.4158602,0,2.6397860050201416
1619404240.450551,0,2.308072566986084
1619404267.2685957,1,1.8953205347061157
1619404276.0835898,1,2.120471477508545
1619404282.201632,1,2.0866167545318604
1619404283.1989827,1,1.9559625387191772
1619404290.0223641,1,1.7921769618988037
1619404291.8696566,1,2.231166362762451
1619404300.6959584,1,2.215881109237671
1619404301.8355908,1,2.0370380878448486
1619404317.8943298,2,2.1172046661376953
1619404321.797337,2,1.675111174583435
1619404350.107191,2,2.242893695831299
1619404360.8366132,2,1.5855212211608887
1619404368.4460127,2,1.730421543121338
1619404390.4915562,3,2.0407960414886475
1619404407.4609358,3,1.8441505432128906
1619404418.9754055,3,1.5702546834945679
1619404419.6026394,3,1.822616696357727
1619404422.4084153,3,1.596447467803955
1619404423.0806503,3,1.7720367908477783
1619404432.6606088,3,1.6780399084091187
1619404434.1252234,3,1.709336280822754
1619404443.3664274,3,1.9696993827819824
1619404467.2903802,3,1.43690025806427
1619404502.358458,4,1.6276966333389282
1619404511.2336025,4,1.2730430364608765
1619404511.8198311,4,1.3249258995056152
1619404533.8667717,4,1.518921971321106
1619404540.3263235,4,1.5613888502120972
1619404548.7163894,4,1.3644500970840454
1619404579.5972733,5,1.3808469772338867
1619404592.1625676,5,1.4698783159255981
1619404613.1920207,5,1.2773451805114746
1619404626.0997798,5,1.7739711999893188
1619404635.3882482,5,1.5267266035079956
1619404658.453312,6,1.6355106830596924
1619404668.3201668,6,1.5904197692871094
1619404678.6440952,6,1.5787848234176636
1619404678.857961,6,1.652845859527588
1619404681.420378,6,1.506190538406372
1619404688.3017824,6,1.625293493270874
1619404720.1441019,6,1.4062459468841553
1619404737.7901826,7,1.2284427881240845
1619404785.0683858,7,1.3928897380828857
1619404799.6903574,7,1.2804160118103027
1619404831.3412251,8,1.3478296995162964
1619404846.0678346,8,1.300447940826416
1619404849.4820094,8,1.3123518228530884
1619404849.6968167,8,1.1605541706085205
1619404861.8227787,8,1.326818585395813
1619404933.2874486,9,1.9479303359985352
1619404933.7117548,9,1.3873127698898315
1619404944.3786976,9,1.1626005172729492
1619404958.9058063,9,1.2891135215759277
1619404974.2569785,9,1.0460572242736816
1619404975.6588936,9,1.2874479293823242
1619405003.8987136,10,1.3954435586929321
1619405009.7431846,10,1.3722580671310425
1619405026.6439335,10,1.2079671621322632
1619405039.3653526,10,1.2232979536056519
1619405060.0782943,10,1.3273015022277832
1619405067.2849145,10,1.3974778652191162
1619405091.073496,11,1.2620768547058105
1619405108.411419,11,1.4119051694869995
1619405127.2324321,11,1.3835234642028809
1619405130.7936583,11,1.1353625059127808
1619405164.0576208,11,1.1062926054000854
1619405165.7648077,11,1.3632405996322632
1619405195.2559857,12,1.2599296569824219
1619405198.185838,12,1.2392175197601318
1619405233.1310856,12,1.3247140645980835
1619405266.9933252,13,1.112064242362976
1619405272.8434985,13,1.2137147188186646
1619405316.563183,13,1.072335958480835
1619405319.5006173,13,1.2350125312805176
1619405364.9557502,14,1.518734335899353
1619405392.1252449,14,1.1624925136566162
1619405401.3261757,14,1.3337453603744507
1619405418.732407,14,1.2496241331100464
1619405430.4821835,14,1.7206895351409912
1619405437.9411488,15,1.1386282444000244
1619405445.4573872,15,1.1784870624542236
1619405462.9026842,15,1.215151309967041
1619405505.92852,15,1.3842898607254028
1619405509.9288282,15,1.1755499839782715
1619405530.6952794,16,1.3099634647369385
1619405549.2690225,16,1.1010866165161133
1619405590.1193862,16,0.9754855036735535
1619405596.1992857,16,0.8883102536201477
1619405622.4856393,17,1.2750827074050903
1619405625.0470855,17,1.1854182481765747
1619405654.9974277,17,1.206502079963684
1619405678.3458521,17,1.1794910430908203
1619405715.2737586,18,1.2227814197540283
1619405723.857208,18,0.9766210913658142
1619405770.6522496,18,0.9610233306884766
1619405793.1856534,19,1.188057541847229
1619405793.817607,19,1.0264534950256348
1619405796.9647253,19,1.2585158348083496
1619405803.883219,19,1.2605891227722168
1619405861.1600442,19,0.8944487571716309
1619405863.294565,19,1.1595150232315063
1619405876.7323172,20,1.056430459022522
1619405909.5358295,20,1.1334573030471802
1619405925.1501157,20,0.979364812374115
1619405948.5369802,20,0.9220257997512817
1619405963.120317,21,1.110037922859192
1619405993.089607,21,1.1640989780426025
