Wall time,Step,Value
1619363017.5419037,0,44.130001068115234
1619363100.1668024,1,55.029998779296875
1619363183.045535,2,61.369998931884766
1619363262.8658414,3,66.37000274658203
1619363346.7491953,4,70.20999908447266
1619363704.7893777,5,73.55000305175781
1619364845.2846346,6,66.25
1619365899.4074583,7,75.06999969482422
1619366965.4815657,8,77.5
1619368117.1409783,9,79.69000244140625
1619368984.6957376,10,78.98999786376953
1619369515.4335256,11,74.41999816894531
1619369991.666571,12,75.83000183105469
1619370523.341722,13,73.61000061035156
1619371311.2000487,14,78.7300033569336
1619372370.613539,15,79.13999938964844
1619373557.9743898,16,79.69000244140625
1619374400.3687584,17,65.04000091552734
1619375540.7504544,18,78.79000091552734
1619376757.6949928,19,74.94999694824219
1619377893.327639,20,78.68000030517578
1619378956.9746537,21,78.06999969482422
1619379924.5627267,22,81.69999694824219
1619380969.494729,23,79.2699966430664
1619382147.2752082,24,81.48999786376953
1619383338.2717993,25,79.37999725341797
1619384086.0912495,26,83.9000015258789
1619384758.2070608,27,82.9000015258789
1619385635.5631459,28,80.76000213623047
1619386771.4926052,29,78.19999694824219
1619387925.0435414,30,80.23999786376953
1619388903.6138039,31,80.83999633789062
1619389923.8944745,32,81.69999694824219
1619391236.5699012,33,81.44000244140625
1619392563.9298904,34,77.54000091552734
1619393741.9916027,35,80.47000122070312
1619394622.5501425,36,80.27999877929688
1619395444.8859568,37,83.19999694824219
1619396284.4058454,38,82.41000366210938
1619397094.5878592,39,78.08000183105469
1619397852.7021396,40,84.69999694824219
1619398641.7789493,41,83.0199966430664
1619399448.4460237,42,84.83000183105469
1619400214.2774954,43,79.98999786376953
1619400962.90928,44,74.98999786376953
1619401777.8403285,45,84.08999633789062
1619402641.004778,46,83.9000015258789
1619403395.6666625,47,84.19000244140625
1619404065.939089,48,85.37999725341797
1619404793.7469127,49,86.38999938964844
1619405718.7657754,50,81.83999633789062
1619406834.895628,51,84.43000030517578
1619407803.2178767,52,81.97000122070312
1619408416.6579044,53,82.77999877929688
1619409011.6172945,54,81.26000213623047
1619409752.2819195,55,82.58000183105469
1619410571.4777436,56,85.43000030517578
1619411370.8650188,57,80.81999969482422
1619412167.799663,58,85.8499984741211
1619412734.7021108,59,73.63999938964844
1619412845.5705912,60,83.45999908447266
1619412943.0667512,61,84.4000015258789
1619413036.829281,62,82.36000061035156
1619413115.3136134,63,85.36000061035156
1619413194.9227164,64,84.38999938964844
1619413273.5788898,65,83.54000091552734
1619413351.7664037,66,79.52999877929688
1619413432.109739,67,84.1500015258789
1619413510.3128753,68,83.69999694824219
1619413590.3125293,69,85.43000030517578
1619413672.639841,70,81.20999908447266
1619413752.4988992,71,82.0199966430664
1619413832.1236253,72,83.62999725341797
1619413911.0141253,73,88.0
1619413989.6546884,74,84.56999969482422
1619414068.5139318,75,84.77999877929688
1619414148.1699002,76,84.8499984741211
1619414229.5286598,77,85.4800033569336
1619414307.0912519,78,83.9000015258789
1619414389.9028919,79,87.0199966430664
1619414469.9962757,80,84.63999938964844
1619414546.762196,81,86.05999755859375
1619414628.1365771,82,86.19000244140625
1619414707.027076,83,84.83999633789062
1619414781.980862,84,85.37000274658203
1619414860.7776332,85,82.97000122070312
1619414940.2929578,86,84.97000122070312
1619415017.0433047,87,86.02999877929688
1619415095.902561,88,86.55000305175781
1619415177.729975,89,87.9000015258789
1619415256.6829624,90,86.9000015258789
1619415338.2604237,91,85.77999877929688
1619415420.1190796,92,86.68000030517578
1619415499.025215,93,84.02999877929688
1619415578.6498842,94,87.04000091552734
1619415656.6968486,95,87.98999786376953
1619415733.384664,96,88.01000213623047
1619415812.212628,97,87.94000244140625
1619415890.7907398,98,86.01000213623047
1619415969.0313833,99,85.30999755859375
1619416045.922226,100,81.44999694824219
1619416128.75023,101,86.61000061035156
1619416209.468849,102,84.01000213623047
1619416289.8442435,103,86.18000030517578
1619416372.9689002,104,88.69000244140625
1619416451.8595254,105,88.02999877929688
1619416530.6255968,106,86.88999938964844
1619416611.5473845,107,88.68000030517578
1619416690.265774,108,86.62999725341797
1619416767.4536448,109,86.7699966430664
1619416844.5005693,110,88.26000213623047
1619416923.3439667,111,86.81999969482422
1619417000.609847,112,88.58000183105469
1619417082.3126404,113,90.11000061035156
1619417165.9690614,114,89.69000244140625
1619417244.3753512,115,88.5199966430664
1619417326.5470679,116,88.19000244140625
1619417407.515752,117,89.06999969482422
1619417485.4067817,118,90.27999877929688
1619417567.1408927,119,90.26000213623047
1619417646.9063344,120,87.5
1619417723.1721988,121,87.6500015258789
1619417799.7191765,122,89.13999938964844
1619417878.469244,123,89.44999694824219
1619417956.9380553,124,89.37999725341797
1619418034.5313268,125,89.08999633789062
1619418115.9689994,126,90.4800033569336
1619418195.5782611,127,89.9000015258789
1619418277.218892,128,90.5199966430664
