Wall time,Step,Value
1619436448.4600084,0,33.15999984741211
1619436518.5085208,1,43.90999984741211
1619436589.994252,2,52.25
1619436661.8705244,3,58.08000183105469
1619436733.6843119,4,63.150001525878906
1619436805.59183,5,65.66999816894531
1619436877.4681067,6,59.77000045776367
1619436948.7351289,7,71.54000091552734
1619437020.3145878,8,65.3499984741211
1619437091.7222052,9,59.380001068115234
1619437163.3016617,10,70.52999877929688
1619437234.7561498,11,68.06999969482422
1619437306.3199363,12,70.2300033569336
1619437377.8057132,13,76.7300033569336
1619437449.5257702,14,68.20999908447266
1619437520.7459266,15,78.41000366210938
1619437588.622997,16,78.4000015258789
1619437656.734399,17,77.68000030517578
1619437728.1576433,18,76.20999908447266
1619437797.3001015,19,80.05999755859375
1619437864.4273083,20,79.97000122070312
1619437929.8517447,21,76.38999938964844
1619437995.8854392,22,77.30000305175781
1619438061.7004216,23,80.7300033569336
1619438128.2496347,24,81.8499984741211
1619438194.2520802,25,73.51000213623047
1619438260.5825896,26,74.94999694824219
1619438326.6787689,27,77.56999969482422
1619438392.9780307,28,81.7699966430664
1619438460.0270977,29,74.58999633789062
1619438527.7167547,30,77.94000244140625
1619438595.8593514,31,76.8499984741211
1619438664.9237366,32,83.41999816894531
1619438733.9412067,33,82.5
1619438803.0211184,34,78.6500015258789
1619438871.9292815,35,82.33999633789062
1619438941.9309304,36,80.75
1619439011.8231812,37,74.05999755859375
1619439081.777962,38,81.62000274658203
1619439151.9983656,39,80.04000091552734
1619439222.3280737,40,68.08999633789062
1619439293.20455,41,81.62999725341797
1619439363.1280909,42,83.72000122070312
1619439433.3328242,43,85.36000061035156
1619439502.7408447,44,80.95999908447266
1619439572.5743933,45,86.13999938964844
1619439642.2577808,46,82.80000305175781
1619439713.411734,47,81.25
1619439783.8282368,48,83.79000091552734
1619439853.1071186,49,76.5199966430664
1619439923.1993668,50,81.91999816894531
1619439994.2278814,51,81.83999633789062
1619440065.837608,52,85.08999633789062
1619440137.1608634,53,81.30000305175781
1619440209.0300868,54,81.2699966430664
1619440281.4961462,55,82.05999755859375
1619440354.6810071,56,81.94000244140625
1619440428.006272,57,86.0199966430664
1619440500.7657883,58,85.30999755859375
1619440573.1539397,59,85.3499984741211
1619440644.6358848,60,83.38999938964844
1619440715.5712209,61,77.58000183105469
1619440787.069009,62,81.77999877929688
1619440856.7233422,63,83.68000030517578
1619440927.1709275,64,85.70999908447266
1619440997.2313724,65,82.2300033569336
1619441068.1665623,66,83.1500015258789
1619441139.070877,67,85.22000122070312
1619441210.4746156,68,84.56999969482422
1619441282.0936804,69,83.91000366210938
1619441353.9196146,70,82.86000061035156
1619441426.0268848,71,85.27999877929688
1619441497.8365989,72,85.61000061035156
1619441569.662871,73,84.05000305175781
1619441640.5938554,74,85.87000274658203
1619441711.2950733,75,82.95999908447266
1619441781.5896606,76,83.91999816894531
1619441851.9315538,77,86.33000183105469
1619441922.0543556,78,86.81999969482422
1619441992.2086248,79,82.12000274658203
1619442061.312593,80,83.18000030517578
1619442130.4356863,81,83.81999969482422
1619442200.1994338,82,83.94000244140625
1619442270.603598,83,85.98999786376953
1619442340.4611204,84,81.22000122070312
1619442410.2092476,85,78.73999786376953
1619442479.519854,86,86.1500015258789
1619442549.1238878,87,86.58999633789062
1619442618.0437016,88,86.68000030517578
1619442687.386015,89,85.91000366210938
1619442755.8682048,90,86.33999633789062
1619442825.413203,91,85.70999908447266
1619442894.7239635,92,87.29000091552734
1619442963.7968373,93,84.80999755859375
1619443032.7010376,94,82.25
1619443101.4023483,95,87.20999908447266
1619443169.9319263,96,87.37000274658203
1619443238.633777,97,87.26000213623047
1619443306.881673,98,87.0
1619443375.7861774,99,86.33999633789062
1619443443.3903832,100,87.9800033569336
1619443511.2657914,101,87.79000091552734
1619443577.7920036,102,86.19000244140625
1619443645.294102,103,85.55000305175781
1619443712.2807293,104,82.08999633789062
1619443780.2671552,105,87.44999694824219
1619443847.4256237,106,87.3499984741211
1619443914.9277709,107,86.6500015258789
1619443983.304794,108,88.08999633789062
1619444051.9004269,109,88.2699966430664
1619444120.1680956,110,89.25
1619444188.4981997,111,83.81999969482422
1619444257.2031875,112,87.48999786376953
1619444325.5801644,113,86.80999755859375
1619444393.8946946,114,89.79000091552734
1619444463.9119685,115,88.2699966430664
1619444533.382468,116,89.0199966430664
1619444603.3684967,117,87.5
1619444674.604297,118,88.87000274658203
1619444745.8244312,119,89.5199966430664
1619444816.1853814,120,89.37999725341797
1619444887.0149965,121,89.55000305175781
1619444958.3757584,122,89.79000091552734
1619445029.6115246,123,89.83999633789062
1619445100.628596,124,89.43000030517578
1619445170.8020818,125,89.69999694824219
1619445242.1159716,126,89.69999694824219
1619445312.3832004,127,90.02999877929688
1619445382.6660361,128,90.08000183105469
1619445453.2144506,129,91.51000213623047
1619445524.715804,130,89.7300033569336
1619445596.3577468,131,89.52999877929688
1619445667.8122344,132,90.13999938964844
1619445740.0009432,133,90.69000244140625
1619445813.4081619,134,89.51000213623047
1619445886.9247339,135,91.18000030517578
1619445959.238425,136,91.30000305175781
1619446030.9272351,137,90.05999755859375
1619446102.694157,138,90.08999633789062
1619446173.7268474,139,90.7300033569336
1619446245.0719705,140,90.25
1619446316.0734282,141,90.26000213623047
1619446386.903039,142,90.41000366210938
1619446458.5762303,143,90.62999725341797
1619446530.1557026,144,90.55000305175781
1619446601.8913722,145,92.56999969482422
1619446673.7363997,146,91.66000366210938
1619446746.753068,147,90.18000030517578
1619446820.3477502,148,91.61000061035156
1619446893.9580567,149,91.61000061035156
1619446966.318609,150,92.51000213623047
1619447038.2886145,151,91.5199966430664
